Pas;ECinetica;EPotencial;ETotal;Temperatura
8447;285.439;-163.454;-134.911;0,445998
8448;286.161;-163,54;-134.924;0,447126
8449;287.045;-163.624;-134.919;0,448507
8450;287.879;-163.735;-134.947;0,449811
8451;28.857;-163.799;-134.942;0,450891
8452;289.132;-163.849;-134.935;0,451768
8453;289.645;-163.905;-134,94;0,45257
8454;290.205;-163.993;-134.973;0,453446
8455;290.861;-164.043;-134.957;0,45447
8456;291.568;-164,12;-134.963;0,455574
8457;29.218;-164,15;-134.932;0,456531
8458;292.461;-164.169;-134.923;0,45697
8459;292.132;-164.138;-134.925;0,456457
8460;290.942;-164.015;-134.921;0,454596
8461;28.873;-163.794;-134.921;0,45114
8462;28,55;-163.465;-134.915;0,446094
8463;281.467;-163,07;-134.923;0,439791
8464;277.066;-162,61;-134.903;0,432915
8465;272.919;-162,18;-134.888;0,426436
8466;269.727;-161.873;-134,9;0,421448
8467;268.108;-161.697;-134.887;0,418918
8468;268.436;-161.719;-134.875;0,419431
8469;270.734;-161.956;-134.883;0,423021
8470;27.468;-162.338;-134,87;0,429188
8471;279.725;-162.841;-134.868;0,43707
8472;285.247;-163.396;-134.871;0,445699
8473;290.707;-163.933;-134.862;0,454229
8474;295.727;-164.441;-134.869;0,462073
8475;300.121;-164.891;-134.879;0,468939
8476;303.873;-165.254;-134.867;0,474801
8477;307.093;-165.558;-134.849;0,479833
8478;309.974;-165.834;-134.836;0,484334
8479;312.745;-166,12;-134.846;0,488664
8480;315.631;-166.407;-134.844;0,493174
8481;318.812;-166,73;-134.849;0,498143
8482;322.389;-167.098;-134.859;0,503732
8483;326.367;-167.491;-134.854;0,509949
8484;33.065;-167.931;-134.866;0,51664
8485;335.057;-168.395;-134,89;0,523527
8486;339.357;-168.816;-134,88;0,530246
8487;343.298;-169.217;-134.887;0,536404
8488;346.644;-169.552;-134.888;0,541631
8489;349.193;-169.808;-134.889;0,545615
8490;350.789;-169.963;-134.884;0,548107
8491;35.132;-170.011;-134.879;0,548937
8492;350.725;-169.951;-134.879;0,548009
8493;348.993;-169.767;-134.868;0,545302
8494;346.155;-169.494;-134.879;0,540868
8495;342.285;-169.112;-134.884;0,534821
8496;337.485;-168.632;-134.883;0,52732
8497;331.877;-168.054;-134.866;0,518557
8498;32,56;-167.442;-134.882;0,50875
8499;31.881;-166.795;-134.914;0,498141
8500;311.679;-166.086;-134.919;0,486999
8501;304.407;-165.364;-134.923;0,475636
8502;297.227;-164.633;-134.911;0,464417
8503;290.397;-163.943;-134.904;0,453746
8504;284.194;-163.332;-134.913;0,444053
8505;278.881;-162.805;-134.917;0,435751
8506;274.684;-162.385;-134.916;0,429193
8507;271.756;-162.102;-134.927;0,424619
8508;270.159;-161.954;-134.938;0,422124
8509;269.856;-161.935;-134,95;0,42165
8510;270.726;-162.029;-134.956;0,423009
8511;272.588;-162.211;-134.952;0,425919
8512;275.247;-162.489;-134.964;0,430074
8513;278.511;-162.821;-134,97;0,435173
8514;282.209;-163.186;-134.966;0,440952
8515;286.191;-163.585;-134.966;0,447173
8516;290.313;-164.015;-134.983;0,453614
8517;294.433;-164.422;-134.979;0,460051
8518;298.396;-164.824;-134.985;0,466243
8519;302.035;-165.178;-134.975;0,47193
8520;305.174;-165,51;-134.992;0,476834
8521;30.763;-165.751;-134.988;0,480672
8522;309.234;-165.896;-134.972;0,483178
8523;309.839;-165.952;-134.968;0,484123
8524;309.342;-165.897;-134.963;0,483348
8525;307.696;-165.732;-134.963;0,480776
8526;30.492;-165.465;-134.973;0,476438
8527;301.109;-165.089;-134.978;0,470482
8528;296.426;-164.619;-134.976;0,463166
8529;291.096;-164.074;-134.964;0,454837
8530;285.372;-163.489;-134.952;0,445894
8531;279.524;-162.897;-134.945;0,436757
8532;273.816;-162,33;-134.949;0,427838
8533;268.505;-161.814;-134.964;0,419539
8534;263.834;-161.351;-134.968;0,41224
8535;260.033;-160,97;-134.967;0,406301
8536;257.304;-160.696;-134.966;0,402038
8537;255.802;-160.534;-134.954;0,399691
8538;255.608;-160.515;-134.954;0,399387
8539;256.713;-160.626;-134.954;0,401114
8540;259.026;-160.858;-134.955;0,404727
8541;262.382;-161.195;-134.956;0,409972
8542;266.583;-161,61;-134.952;0,416536
8543;271.415;-162,1;-134.959;0,424086
8544;276.667;-162.615;-134.949;0,432293
8545;282.144;-163.175;-134.961;0,440851
8546;287.663;-163.728;-134.961;0,449473
8547;293.044;-164.267;-134.962;0,457881
8548;298.111;-164.775;-134.963;0,465798
8549;302.683;-165.233;-134.965;0,472942
8550;306.577;-165.634;-134.977;0,479027
8551;309.625;-165,94;-134.977;0,483789
8552;311.687;-166.136;-134.967;0,487011
8553;312.673;-166.235;-134.967;0,488551
8554;312.564;-166.218;-134.962;0,488381
8555;311.433;-166.115;-134.972;0,486615
8556;30.945;-165.904;-134.959;0,483516
8557;306.874;-165.656;-134.968;0,479491
8558;304.031;-165.391;-134.988;0,475048
8559;301.261;-165.112;-134.986;0,47072
8560;298.865;-164.855;-134.969;0,466977
8561;297.035;-164.683;-134.979;0,464117
8562;295.805;-164.555;-134.975;0,462196
8563;295.052;-164.498;-134.993;0,461019
8564;294.519;-164.447;-134.995;0,460186
8565;293.876;-164.363;-134.975;0,459181
8566;29.279;-164.229;-134,95;0,457485
8567;290.984;-164.033;-134.935;0,454662
8568;288.272;-163.762;-134.935;0,450426
8569;284.585;-163.393;-134.935;0,444664
8570;279.955;-162.924;-134.929;0,43743
8571;27.451;-162.378;-134.928;0,428921
8572;268.455;-161.771;-134.926;0,41946
8573;262.058;-161.136;-134,93;0,409466
8574;25.564;-160.492;-134.928;0,399438
8575;249.557;-159.876;-134,92;0,389933
8576;244.191;-159.353;-134.934;0,381549
8577;239.931;-158.914;-134.921;0,374892
8578;237.136;-158.633;-134.919;0,370525
8579;236.096;-158.517;-134.907;0,3689
8580;236.966;-158.604;-134.908;0,370259
8581;239.717;-158,87;-134.898;0,374558
8582;244.117;-159.313;-134.901;0,381432
8583;249.744;-159.868;-134.893;0,390225
8584;25.606;-160.508;-134.902;0,400094
8585;262.498;-161.139;-134.889;0,410153
8586;268.558;-161.736;-134,88;0,419621
8587;273.872;-162.268;-134.881;0,427925
8588;278.242;-162.711;-134.886;0,434753
8589;281.635;-163.043;-134,88;0,440054
8590;284.157;-163,31;-134.895;0,443995
8591;286.006;-163.493;-134.893;0,446884
8592;287.423;-163.644;-134.902;0,449099
8593;288.644;-163.765;-134.901;0,451006
8594;289.854;-163.885;-134,9;0,452897
8595;291.171;-164.022;-134.905;0,454955
8596;292.637;-164.157;-134.894;0,457245
8597;294.229;-164.322;-134,9;0,459732
8598;295.873;-164.498;-134.911;0,462302
8599;297.466;-164.664;-134.917;0,464791
8600;298.891;-164.807;-134.918;0,467017
8601;300.034;-164.916;-134.913;0,468803
8602;300.793;-165.003;-134.924;0,46999
8603;301.081;-165.027;-134.919;0,470439
8604;300.832;-165.013;-134,93;0,470049
8605;300.005;-164.936;-134.936;0,468758
8606;298.598;-164,79;-134,93;0,466559
8607;296.634;-164.598;-134.935;0,463491
8608;294.166;-164.346;-134.929;0,459634
8609;291.267;-164,05;-134.923;0,455105
8610;28.802;-163,73;-134.928;0,450032
8611;284.505;-163.384;-134.933;0,444539
8612;280.792;-163.007;-134.927;0,438738
8613;276.943;-162.627;-134.933;0,432724
8614;273.018;-162.229;-134.927;0,42659
8615;269.082;-161,84;-134.932;0,420441
8616;265.222;-161.459;-134.937;0,41441
8617;261.551;-161.086;-134.931;0,408673
8618;258.213;-160.746;-134.924;0,403459
8619;255.384;-160.478;-134,94;0,399038
8620;253.258;-160.275;-134.949;0,395716
8621;252.026;-160,14;-134.937;0,393791
8622;251.843;-160.121;-134.937;0,393505
8623;252.793;-160.216;-134.937;0,394989
8624;254.856;-160.429;-134.943;0,398213
8625;257.893;-160.739;-134,95;0,402958
8626;261.656;-161.101;-134.936;0,408837
8627;265.825;-161.509;-134.927;0,415351
8628;270.062;-161.946;-134.939;0,421972
8629;274.062;-162.347;-134.941;0,428222
8630;277.585;-162.711;-134.953;0,433726
8631;280.468;-163.005;-134.958;0,438231
8632;282.624;-163.215;-134.953;0,4416
8633;284.022;-163.344;-134.942;0,443785
8634;284.671;-163.403;-134.936;0,444798
8635;284.602;-163.412;-134.952;0,44469
8636;283.863;-163.349;-134.962;0,443536
8637;282.514;-163.208;-134.956;0,441428
8638;280.621;-163.007;-134.945;0,43847
8639;278.256;-162.765;-134.939;0,434775
8640;275.486;-162.482;-134.933;0,430447
8641;272.368;-162,17;-134.933;0,425575
8642;268.945;-161.828;-134.933;0,420227
8643;265.257;-161.459;-134.933;0,414464
8644;261.354;-161.073;-134.938;0,408366
8645;25.732;-160.647;-134.915;0,402063
8646;253.284;-160.254;-134.925;0,395756
8647;249.418;-159.866;-134.924;0,389716
8648;245.934;-159.527;-134.934;0,384271
8649;243.046;-159.237;-134.932;0,37976
8650;240.946;-159.032;-134.937;0,376478
8651;239.765;-158.908;-134.931;0,374632
8652;239.548;-158.892;-134.937;0,374294
8653;24.025;-158.963;-134.938;0,37539
8654;241.737;-159.107;-134.933;0,377714
8655;243.813;-159.316;-134.935;0,380958
8656;246.244;-159.572;-134.947;0,384756
8657;248.788;-159.833;-134.954;0,388732
8658;251.226;-160.083;-134.961;0,39254
8659;253.374;-160.304;-134.967;0,395897
8660;255.104;-160.472;-134.962;0,398599
8661;256.337;-160,59;-134.957;0,400527
8662;257.045;-160.661;-134.956;0,401633
8663;257.237;-160.685;-134.962;0,401933
8664;25.695;-160.645;-134,95;0,401484
8665;256.236;-160.579;-134.955;0,400368
8666;255.157;-160,46;-134.944;0,398683
8667;253.779;-160.338;-134,96;0,396529
8668;252.167;-160.182;-134.965;0,39401
8669;250.388;-160.009;-134,97;0,391231
8670;248.507;-159.821;-134,97;0,388293
8671;24.658;-159.617;-134.959;0,385282
8672;244.648;-159.423;-134.959;0,382262
8673;242.732;-159.221;-134.948;0,379268
8674;240.836;-159.037;-134.953;0,376307
8675;238.956;-158.849;-134.954;0,373369
8676;237.088;-158.673;-134.965;0,37045
8677;23.525;-158.495;-134,97;0,367579
8678;233.499;-158.325;-134.975;0,364841
8679;231.932;-158.173;-134.979;0,362394
8680;230.691;-158.042;-134.973;0,360454
8681;229.933;-157.965;-134.972;0,35927
8682;22.981;-157.941;-134,96;0,359078
8683;230.437;-158.015;-134.971;0,360059
8684;231.874;-158.159;-134.971;0,362303
8685;234.115;-158.383;-134.972;0,365804
8686;23,71;-158.671;-134.961;0,370469
8687;240.732;-159.035;-134.962;0,376143
8688;244.887;-159.457;-134.968;0,382636
8689;249.432;-159.918;-134.974;0,389738
8690;254.221;-160.403;-134.981;0,397221
8691;259.099;-160.902;-134.992;0,404843
8692;263.907;-161.384;-134.993;0,412355
8693;268.486;-161.848;-135;0,41951
8694;27.269;-162.264;-134.995;0,426078
8695;276.389;-162.623;-134.985;0,431858
8696;279.483;-162.922;-134.974;0,436691
8697;281.895;-163.153;-134.963;0,44046
8698;283.575;-163.326;-134.969;0,443085
8699;284.494;-163.424;-134.974;0,444523
8700;284.646;-163.428;-134.963;0,44476
8701;284.049;-163.352;-134.947;0,443826
8702;282.755;-163.222;-134.946;0,441804
8703;280.861;-163.026;-134,94;0,438845
8704;27.852;-162.769;-134.917;0,435187
8705;275.947;-162,51;-134.915;0,431167
8706;273.401;-162.243;-134.902;0,42719
8707;271.154;-162.033;-134.917;0,423678
8708;26.944;-161,86;-134.916;0,421
8709;268.414;-161.752;-134.911;0,419396
8710;268.118;-161.728;-134.917;0,418935
8711;268.488;-161.755;-134.907;0,419512
8712;269.368;-161.845;-134.908;0,420888
8713;270.558;-161.965;-134.909;0,422747
8714;271.851;-162.095;-134,91;0,424767
8715;273.067;-162.218;-134.911;0,426668
8716;274.085;-162.325;-134.917;0,428257
8717;274.847;-162.407;-134.922;0,429448
8718;275.362;-162.452;-134.916;0,430253
8719;275.695;-162.474;-134.905;0,430773
8720;275.946;-162.509;-134.915;0,431166
8721;276.226;-162.537;-134.914;0,431602
8722;276.628;-162.576;-134.914;0,432232
8723;277.218;-162.646;-134.924;0,433153
8724;278.008;-162.747;-134.947;0,434388
8725;278.962;-162.838;-134.942;0,435878
8726;279.999;-162.937;-134.937;0,437499
8727;281.009;-163.044;-134.943;0,439077
8728;281.872;-163.137;-134.949;0,440424
8729;282.473;-163.203;-134.956;0,441364
8730;282.723;-163.217;-134.945;0,441755
8731;28.257;-163.202;-134.945;0,441516
8732;28,2;-163.145;-134.945;0,440625
8733;281.036;-163.048;-134.945;0,439119
8734;279.731;-162.917;-134.944;0,437079
8735;278.149;-162.753;-134.939;0,434608
8736;276.352;-162.563;-134.928;0,4318
8737;274.383;-162.366;-134.928;0,428724
8738;272.256;-162.154;-134.928;0,425401
8739;26.996;-161,93;-134.934;0,421813
8740;26.747;-161.693;-134.946;0,417922
8741;264.769;-161.429;-134.952;0,413702
8742;261.891;-161,13;-134,94;0,409205
8743;258.957;-160.841;-134.945;0,40462
8744;256.196;-160.552;-134.932;0,400306
8745;253.925;-160.323;-134,93;0,396759
8746;252.488;-160.177;-134.929;0,394513
8747;252.155;-160.132;-134.917;0,393992
8748;253.026;-160,22;-134.918;0,395354
8749;254.996;-160,43;-134.931;0,398431
8750;25.778;-160.716;-134.938;0,402782
8751;261.012;-161.064;-134.962;0,407831
8752;264.335;-161.387;-134.953;0,413024
8753;26.748;-161.724;-134.976;0,417938
8754;270.284;-161.988;-134,96;0,422319
8755;272.683;-162.238;-134,97;0,426067
8756;274.677;-162.437;-134,97;0,429184
8757;276.301;-162.605;-134.975;0,431721
8758;277.587;-162.733;-134.975;0,43373
8759;278.548;-162.829;-134.975;0,435232
8760;279.175;-162.903;-134.986;0,436211
8761;279.436;-162.946;-135.002;0,436618
8762;279.286;-162.942;-135.014;0,436384
8763;278.683;-162.882;-135.014;0,435442
8764;27.759;-162.773;-135.014;0,433735
8765;275.978;-162.607;-135.009;0,431216
8766;273.832;-162.387;-135.004;0,427863
8767;271.156;-162.119;-135.004;0,423681
8768;267.983;-161.796;-134.998;0,418723
8769;264.389;-161.436;-134.997;0,413107
8770;260.508;-161.069;-135.018;0,407044
8771;256.529;-160.681;-135.028;0,400827
8772;252.669;-160.288;-135.021;0,394796
8773;24.913;-159.928;-135.015;0,389266
8774;246.041;-159.619;-135.015;0,384438
8775;243.404;-159.357;-135.016;0,380319
8776;241.091;-159.122;-135.013;0,376705
8777;238.887;-158.876;-134.987;0,373261
8778;236.579;-158.651;-134.993;0,369654
8779;234.046;-158.392;-134.987;0,365697
8780;231.327;-158.113;-134.981;0,361449
8781;228.627;-157.858;-134.995;0,35723
8782;226.278;-157.626;-134.998;0,35356
8783;224.666;-157.473;-135.006;0,35104
8784;224.141;-157.408;-134.994;0,35022
8785;224.942;-157.493;-134.999;0,351472
8786;22.715;-157,72;-135.005;0,354921
8787;230.676;-158.085;-135.017;0,360432
8788;235.295;-158.554;-135.024;0,367649
8789;240.692;-159.107;-135.037;0,376082
8790;246.534;-159.698;-135.045;0,385209
8791;252.514;-160.292;-135,04;0,394553
8792;258.383;-160.863;-135.025;0,403723
8793;263.951;-161.426;-135.031;0,412424
8794;26.908;-161,95;-135.042;0,420438
8795;273.662;-162.403;-135.037;0,427597
8796;277.607;-162.804;-135.043;0,43376
8797;280.848;-163.101;-135.016;0,438825
8798;283.347;-163.345;-135,01;0,44273
8799;285.102;-163,52;-135,01;0,445471
8800;28.616;-163.625;-135.009;0,447124
8801;286.623;-163.648;-134.986;0,447849
8802;286.642;-163.644;-134.979;0,447878
8803;286.392;-163.601;-134.962;0,447488
8804;286.057;-163.583;-134.977;0,446964
8805;285.796;-163.561;-134.982;0,446557
8806;285.732;-163.565;-134.992;0,446456
8807;285.931;-163,58;-134.987;0,446767
8808;286.405;-163.633;-134.992;0,447507
8809;287.113;-163.699;-134.987;0,448614
8810;287.972;-163.785;-134.988;0,449957
8811;288.862;-163.875;-134.989;0,451347
8812;28.964;-163.976;-135.012;0,452563
8813;290.151;-164.039;-135.023;0,453361
8814;290.236;-164.042;-135.019;0,453494
8815;289.746;-164.011;-135.036;0,452728
8816;288.548;-163.903;-135.048;0,450856
8817;286.541;-163.702;-135.048;0,44772
8818;283.667;-163.399;-135.032;0,443229
8819;279.929;-163,03;-135.037;0,437389
8820;275.413;-162.577;-135.036;0,430333
8821;27,03;-162.059;-135.029;0,422343
8822;264.874;-161.514;-135.027;0,413866
8823;259.519;-160.987;-135.035;0,405498
8824;254.689;-160.501;-135.032;0,397952
8825;25.086;-160.121;-135.035;0,391969
8826;248.442;-159.883;-135.039;0,388191
8827;247.694;-159.808;-135.038;0,387022
8828;248.652;-159,91;-135.045;0,388518
8829;251.105;-160.169;-135.059;0,392351
8830;25.464;-160.521;-135.057;0,397875
8831;258.734;-160.922;-135.049;0,404271
8832;262.861;-161.338;-135.052;0,41072
8833;266.582;-161.701;-135.042;0,416534
8834;269.591;-162.013;-135.054;0,421236
8835;271.727;-162.227;-135.054;0,424573
8836;27.296;-162.338;-135.042;0,4265
8837;273.358;-162,36;-135.025;0,427122
8838;273.045;-162.328;-135.024;0,426633
8839;272.165;-162.228;-135.012;0,425258
8840;270.856;-162,08;-134.994;0,423212
8841;269.232;-161.912;-134.988;0,420676
8842;267.382;-161.721;-134.983;0,417785
8843;265.377;-161,52;-134.982;0,414651
8844;263.286;-161,31;-134.982;0,411384
8845;261.194;-161,09;-134,97;0,408115
8846;259.202;-160.901;-134.981;0,405003
8847;25.742;-160,7;-134.958;0,402219
8848;255.936;-160.552;-134.958;0,3999
8849;254.793;-160.454;-134.975;0,398114
8850;253.967;-160.378;-134.981;0,396824
8851;253.361;-160.324;-134.988;0,395876
8852;252.818;-160.255;-134.973;0,395028
8853;252.157;-160.184;-134.969;0,393995
8854;251.209;-160.091;-134,97;0,392514
8855;249.852;-159.955;-134,97;0,390394
8856;248.035;-159.763;-134.959;0,387555
8857;245.791;-159.565;-134.986;0,384049
8858;243.233;-159.308;-134.985;0,380052
8859;240.547;-159.044;-134.989;0,375855
8860;237.981;-158,78;-134.982;0,371845
8861;23.583;-158.557;-134.974;0,368484
8862;234.415;-158.392;-134,95;0,366274
8863;234.043;-158.347;-134.943;0,365692
8864;234.961;-158.438;-134.942;0,367127
8865;237.317;-158.663;-134.931;0,370807
8866;241.114;-159.038;-134.927;0,376741
8867;246.203;-159.549;-134.929;0,384692
8868;252.293;-160.149;-134,92;0,394209
8869;258.995;-160.806;-134.906;0,404679
8870;265.873;-161.485;-134.898;0,415426
8871;272.508;-162.151;-134,9;0,425794
8872;278.552;-162.762;-134.907;0,435238
8873;283.756;-163.283;-134.908;0,443369
8874;287.983;-163.717;-134.919;0,449974
8875;291.196;-164.038;-134.918;0,454993
8876;293.419;-164,26;-134.918;0,458467
8877;294.708;-164.405;-134.934;0,460481
8878;295.112;-164.445;-134.934;0,461113
8879;294.667;-164.395;-134.928;0,460417
8880;293.407;-164.263;-134.923;0,458448
8881;291.396;-164.062;-134.922;0,455306
8882;288.761;-163.791;-134.915;0,45119
8883;285.699;-163.484;-134.914;0,446405
8884;282.451;-163.163;-134.918;0,441329
8885;279.265;-162.832;-134.905;0,436352
8886;276.352;-162.551;-134.916;0,4318
8887;27.385;-162.306;-134.921;0,427891
8888;271.818;-162.092;-134,91;0,424715
8889;270.242;-161.935;-134,91;0,422254
8890;269.066;-161.812;-134.905;0,420416
8891;268.208;-161.716;-134.895;0,419075
8892;267.585;-161.654;-134.895;0,418102
8893;267.131;-161.609;-134.896;0,417393
8894;26.682;-161.577;-134.896;0,416906
8895;26.667;-161.562;-134.895;0,416671
8896;266.747;-161.569;-134.894;0,416792
8897;267.152;-161.609;-134.894;0,417425
8898;267.986;-161.697;-134.898;0,418728
8899;269.317;-161.824;-134.893;0,420808
8900;271.154;-162.003;-134.888;0,423678
8901;273.432;-162.237;-134.894;0,427238
8902;276.025;-162.503;-134,9;0,431289
8903;278.768;-162.778;-134.901;0,435575
8904;281.491;-163.051;-134.902;0,43983
8905;28.404;-163.318;-134.914;0,443812
8906;286.289;-163.554;-134.925;0,447327
8907;288.148;-163.735;-134,92;0,450231
8908;289.559;-163.881;-134.925;0,452435
8909;290.499;-163.942;-134.892;0,453905
8910;290.976;-163.973;-134.876;0,454651
8911;291.025;-163.989;-134.886;0,454727
8912;290.711;-163.956;-134.885;0,454237
8913;290.132;-163.887;-134.874;0,453331
8914;289.405;-163.808;-134.867;0,452196
8915;288.666;-163.722;-134.855;0,451041
8916;288.048;-163.676;-134.871;0,450076
8917;28.767;-163.643;-134.876;0,449485
8918;287.622;-163.638;-134.876;0,449409
8919;287.947;-163.676;-134.881;0,449917
8920;288.635;-163,74;-134.876;0,450992
8921;289.617;-163.833;-134.872;0,452527
8922;290.769;-163.955;-134.878;0,454326
8923;291.914;-164.066;-134.874;0,456116
8924;292.843;-164,16;-134.876;0,457568
8925;293.329;-164.205;-134.872;0,458327
8926;293.154;-164.183;-134.868;0,458053
8927;292.144;-164.099;-134.885;0,456475
8928;290.201;-163.916;-134.896;0,453438
8929;287.321;-163.627;-134.895;0,448939
8930;283.623;-163.251;-134.888;0,443161
8931;279.344;-162,82;-134.886;0,436475
8932;274.818;-162.371;-134.889;0,429404
8933;270.439;-161.908;-134.865;0,422561
8934;266.598;-161.522;-134.862;0,416559
8935;263.631;-161.218;-134.855;0,411924
8936;261.774;-161.037;-134,86;0,409022
8937;261.129;-160.979;-134.866;0,408014
8938;261.665;-161.033;-134.867;0,408852
8939;263.235;-161.192;-134.868;0,411305
8940;265.603;-161.425;-134.864;0,415005
8941;268.477;-161.725;-134.877;0,419496
8942;271.548;-162.045;-134,89;0,424294
8943;274.515;-162.338;-134.886;0,42893
8944;277.119;-162.599;-134.887;0,432999
8945;279.158;-162.787;-134.871;0,436184
8946;28,05;-162.922;-134.872;0,438282
8947;281.098;-162.981;-134.871;0,439216
8948;28.098;-162.985;-134.887;0,439032
8949;280.241;-162.905;-134.881;0,437876
8950;279.019;-162.771;-134.869;0,435967
8951;27.747;-162,62;-134.873;0,433547
8952;275.739;-162.447;-134.873;0,430842
8953;273.938;-162.272;-134.878;0,428029
8954;272.139;-162.102;-134.888;0,425218
8955;270.378;-161.948;-134,91;0,422466
8956;268.673;-161.772;-134.905;0,419801
8957;267.038;-161.608;-134.905;0,417247
8958;265.502;-161.466;-134.915;0,414848
8959;264.106;-161.331;-134.921;0,412666
8960;262.892;-161,21;-134,92;0,410769
8961;261.889;-161.098;-134.909;0,409202
8962;261.106;-161.031;-134.921;0,407979
8963;26.052;-160.978;-134.926;0,407062
8964;260.083;-160.941;-134.932;0,406379
8965;259.729;-160,9;-134.928;0,405827
8966;259.383;-160.883;-134.944;0,405287
8967;258.969;-160.836;-134.939;0,404639
8968;258.421;-160.776;-134.934;0,403782
8969;25,77;-160.704;-134.935;0,402656
8970;256.805;-160.604;-134.923;0,401259
8971;255.777;-160.506;-134.928;0,399652
8972;254.691;-160.381;-134.911;0,397955
8973;253.646;-160,27;-134.905;0,396322
8974;25.275;-160.185;-134,91;0,394922
8975;252.099;-160.114;-134.904;0,393904
8976;251.764;-160.075;-134.899;0,393381
8977;251.796;-160.084;-134.904;0,393432
8978;252.234;-160.133;-134.909;0,394116
8979;253.115;-160.226;-134.914;0,395493
8980;254.484;-160.368;-134,92;0,397632
8981;256.392;-160.564;-134.925;0,400612
8982;258.867;-160,8;-134.914;0,40448
8983;26.189;-161.103;-134.914;0,409203
8984;265.369;-161.457;-134.921;0,414639
8985;269.139;-161.836;-134.922;0,42053
8986;272.987;-162.233;-134.934;0,426543
8987;276.685;-162.598;-134,93;0,43232
8988;28.003;-162.934;-134.931;0,437546
8989;282.873;-163.229;-134.942;0,441989
8990;285.133;-163.461;-134.947;0,44552
8991;28.679;-163.626;-134.947;0,44811
8992;287.873;-163,75;-134.963;0,449802
8993;288.437;-163.801;-134.957;0,450682
8994;288.544;-163.811;-134.956;0,45085
8995;288.248;-163.792;-134.967;0,450388
8996;287.589;-163.748;-134.989;0,449359
8997;286.593;-163.648;-134.989;0,447801
8998;285.274;-163.527;-135;0,445741
8999;283.656;-163,36;-134.994;0,443212
9000;281.773;-163.171;-134.994;0,44027
9001;279.689;-162.957;-134.988;0,437015
9002;27,75;-162.737;-134.987;0,433593
9003;275.332;-162.525;-134.991;0,430206
9004;273.346;-162.319;-134.985;0,427104
9005;271.719;-162.134;-134.962;0,424561
9006;270.621;-162.018;-134.956;0,422845
9007;27.019;-161,98;-134.961;0,422173
9008;270.499;-162.005;-134.955;0,422655
9009;271.532;-162.098;-134.945;0,424269
9010;273.184;-162.264;-134.946;0,426851
9011;275.277;-162,47;-134.942;0,43012
9012;277.588;-162.708;-134.949;0,433732
9013;279.892;-162.939;-134,95;0,437331
9014;281.979;-163.143;-134.945;0,440593
9015;283.673;-163.313;-134.946;0,443239
9016;284.829;-163,43;-134.947;0,445046
9017;285.328;-163.486;-134.953;0,445826
9018;285.073;-163.466;-134.959;0,445426
9019;283.986;-163.368;-134,97;0,443728
9020;282.018;-163.166;-134.965;0,440653
9021;279.147;-162,89;-134.975;0,436167
9022;275.391;-162,52;-134.981;0,430298
9023;270.811;-162.061;-134,98;0,423142
9024;265.514;-161.542;-134,99;0,414866
9025;259.652;-160.965;-135;0,405707
9026;253.408;-160.351;-135,01;0,395951
9027;246.982;-159.702;-135.003;0,38591
9028;240.576;-159.055;-134.997;0,3759
9029;234.377;-158.428;-134.991;0,366215
9030;22.855;-157.839;-134.984;0,35711
9031;223.241;-157.297;-134.973;0,348814
9032;218.587;-156.831;-134.972;0,341542
9033;21.472;-156.443;-134.971;0,3355
9034;211.763;-156.158;-134.982;0,33088
9035;20.982;-155.963;-134.981;0,327844
9036;208.953;-155.865;-134,97;0,326489
9037;209.164;-155.892;-134.976;0,326818
9038;210.385;-155.999;-134,96;0,328727
9039;212.484;-156.216;-134.967;0,332007
9040;215.271;-156.496;-134.969;0,336361
9041;218.524;-156.817;-134.964;0,341444
9042;222.013;-157.184;-134.982;0,346895
9043;225.513;-157.529;-134.978;0,352364
9044;228.833;-157.846;-134.962;0,357552
9045;231.825;-158.151;-134.968;0,362226
9046;234.396;-158.408;-134.968;0,366244
9047;236.519;-158.631;-134.979;0,369561
9048;238.221;-158.795;-134.973;0,372221
9049;239.561;-158,94;-134.984;0,374315
9050;240.599;-159.055;-134.995;0,375936
9051;24.136;-159.125;-134.989;0,377125
9052;241.817;-159.177;-134.995;0,377839
9053;241.898;-159.191;-135.002;0,377966
9054;24.151;-159.159;-135.008;0,377359
9055;240.574;-159,06;-135.003;0,375897
9056;239.066;-158.903;-134.997;0,37354
9057;237.037;-158.711;-135.007;0,370371
9058;234.617;-158.462;-135.001;0,366589
9059;231.998;-158.199;-134.999;0,362496
9060;229.415;-157.934;-134.992;0,358462
9061;22.713;-157.704;-134.991;0,35489
9062;225.402;-157.524;-134.984;0,352191
9063;224.478;-157.425;-134.977;0,350746
9064;224.558;-157.432;-134.976;0,350872
9065;22.577;-157.542;-134.965;0,352765
9066;228.133;-157.774;-134,96;0,356457
9067;231.552;-158.117;-134.962;0,361799
9068;235.827;-158.546;-134.963;0,36848
9069;240.695;-159.035;-134.965;0,376087
9070;245.873;-159.559;-134.972;0,384177
9071;251.096;-160.088;-134.979;0,392337
9072;256.132;-160.593;-134,98;0,400207
9073;260.781;-161.048;-134,97;0,40747
9074;264.853;-161.445;-134,96;0,413833
9075;268.163;-161.788;-134.972;0,419005
9076;270.528;-162.031;-134.978;0,422699
9077;271.787;-162.141;-134.963;0,424667
9078;271.829;-162.157;-134.974;0,424732
9079;270.621;-162.046;-134.984;0,422846
9080;268.235;-161.807;-134.983;0,419117
9081;264.846;-161.466;-134.981;0,413823
